sheet_id,page,slot,slot_name,image_path,char,yomi,style,note,set,,
忘機無物我_2,148,2,right_middle,data/images/KAI_p148_02.png,機,き,楷書,,忘機無物我,O,
忘機無物我_3,148,3,right_bottom,data/images/KAI_p148_03.png,無,む,楷書,,忘機無物我,O,
忘機無物我_4,148,4,left_top,data/images/KAI_p148_04.png,物,もの,楷書,,忘機無物我,O,
忘機無物我_5,148,5,left_middle,data/images/KAI_p148_05.png,我,われ,楷書,,忘機無物我,O,
竹外茶烟静_1,149,1,right_top,data/images/KAI_p149_01.png,竹,たけ,楷書,,竹外茶烟静,O,
竹外茶烟静_2,149,2,right_middle,data/images/KAI_p149_02.png,外,そと,楷書,,竹外茶烟静,O,
竹外茶烟静_3,149,3,right_bottom,data/images/KAI_p149_03.png,茶,ちゃ,楷書,,竹外茶烟静,O,
竹外茶烟静_4,149,4,left_top,data/images/KAI_p149_04.png,烟,けむり,楷書,煙,竹外茶烟静,O,
竹外茶烟静_5,149,5,left_middle,data/images/KAI_p149_05.png,静,せい,楷書,,竹外茶烟静,O,
琴書且自娯_1,150,1,right_top,data/images/KAI_p150_01.png,琴,こん,楷書,,琴書且自娯,O,
琴書且自娯_2,150,2,right_middle,data/images/KAI_p150_02.png,書,かき,楷書,,琴書且自娯,O,
琴書且自娯_3,150,3,right_bottom,data/images/KAI_p150_03.png,且,かつ,楷書,,琴書且自娯,O,
琴書且自娯_4,150,4,left_top,data/images/KAI_p150_04.png,自,じ,楷書,,琴書且自娯,O,
琴書且自娯_5,150,5,left_middle,data/images/KAI_p150_05.png,娯,ご,楷書,,琴書且自娯,O,
水退池上熱_1,151,1,right_top,data/images/KAI_p151_01.png,水,みず,楷書,,水退池上熱,X,
水退池上熱_2,151,2,right_middle,data/images/KAI_p151_02.png,退,たい,楷書,,水退池上熱,X,
水退池上熱_3,151,3,right_bottom,data/images/KAI_p151_03.png,池,いけ,楷書,,水退池上熱,X,
水退池上熱_4,151,4,left_top,data/images/KAI_p151_04.png,上,うえ,楷書,,水退池上熱,X,
水退池上熱_5,151,5,left_middle,data/images/KAI_p151_05.png,熱,ねつ,楷書,,水退池上熱,X,
寒燈竹屋閒_1,152,1,right_top,data/images/KAI_p152_01.png,寒,かん,楷書,,寒燈竹屋閒,X,
寒燈竹屋閒_2,152,2,right_middle,data/images/KAI_p152_02.png,燈,とう,楷書,,寒燈竹屋閒,X,
寒燈竹屋閒_3,152,3,right_bottom,data/images/KAI_p152_03.png,竹,たけ,楷書,,寒燈竹屋閒,X,
寒燈竹屋閒_4,152,4,left_top,data/images/KAI_p152_04.png,屋,や,楷書,,寒燈竹屋閒,X,
寒燈竹屋閒_5,152,5,left_middle,data/images/KAI_p152_05.png,閒,かん,楷書,間,寒燈竹屋閒,X,
珠汗洽玉体_1,153,1,right_top,data/images/KAI_p153_01.png,珠,しゅ,楷書,,珠汗洽玉体,X,
珠汗洽玉体_2,153,2,right_middle,data/images/KAI_p153_02.png,汗,あせ,楷書,,珠汗洽玉体,X,
珠汗洽玉体_3,153,3,right_bottom,data/images/KAI_p153_03.png,洽,こう,楷書,,珠汗洽玉体,X,
珠汗洽玉体_4,153,4,left_top,data/images/KAI_p153_04.png,玉,たま,楷書,,珠汗洽玉体,X,
珠汗洽玉体_5,153,5,left_middle,data/images/KAI_p153_05.png,体,からだ,楷書,,珠汗洽玉体,X,
美景恣観賞_1,154,1,right_top,data/images/KAI_p154_01.png,美,び,楷書,,美景恣観賞,X,
美景恣観賞_2,154,2,right_middle,data/images/KAI_p154_02.png,景,けい,楷書,,美景恣観賞,X,
美景恣観賞_3,154,3,right_bottom,data/images/KAI_p154_03.png,恣,し,楷書,,美景恣観賞,X,
美景恣観賞_4,154,4,left_top,data/images/KAI_p154_04.png,観,かん,楷書,,美景恣観賞,X,
美景恣観賞_5,154,5,left_middle,data/images/KAI_p154_05.png,賞,しょう,楷書,,美景恣観賞,X,
忘機無物我_1,155,1,right_top,data/images/KAI_p155_01.png,忘,ぼう,楷書,,忘機無物我,O,
忘機無物我_2,155,2,right_middle,data/images/KAI_p155_02.png,機,き,楷書,,忘機無物我,O,
忘機無物我_3,155,3,right_bottom,data/images/KAI_p155_03.png,無,む,楷書,,忘機無物我,O,
忘機無物我_4,155,4,left_top,data/images/KAI_p155_04.png,物,もの,楷書,,忘機無物我,O,
忘機無物我_5,155,5,left_middle,data/images/KAI_p155_05.png,我,われ,楷書,,忘機無物我,O,
花開酒国春_1,156,1,right_top,data/images/KAI_p156_01.png,花,はな,楷書,,花開酒国春,X,
花開酒国春_2,156,2,right_middle,data/images/KAI_p156_02.png,開,かい,楷書,,花開酒国春,X,
花開酒国春_3,156,3,right_bottom,data/images/KAI_p156_03.png,酒,さけ,楷書,,花開酒国春,X,
花開酒国春_4,156,4,left_top,data/images/KAI_p156_04.png,国,くに,楷書,,花開酒国春,X,
花開酒国春_5,156,5,left_middle,data/images/KAI_p156_05.png,春,はる,楷書,,花開酒国春,X,
南山祝寿長_1,157,1,right_top,data/images/KAI_p157_01.png,南,みなみ,楷書,,南山祝寿長,X,
南山祝寿長_2,157,2,right_middle,data/images/KAI_p157_02.png,山,やま,楷書,,南山祝寿長,X,
南山祝寿長_3,157,3,right_bottom,data/images/KAI_p157_03.png,祝,しゅく,楷書,,南山祝寿長,X,
南山祝寿長_4,157,4,left_top,data/images/KAI_p157_04.png,寿,ひさし,楷書,,南山祝寿長,X,
南山祝寿長_5,157,5,left_middle,data/images/KAI_p157_05.png,長,ちょう,楷書,,南山祝寿長,X,
静者心自妙_1,158,1,right_top,data/images/KAI_p158_01.png,静,せい,楷書,,静者心自妙,O,
静者心自妙_2,158,2,right_middle,data/images/KAI_p158_02.png,者,もの,楷書,,静者心自妙,O,
静者心自妙_3,158,3,right_bottom,data/images/KAI_p158_03.png,心,こころ,楷書,,静者心自妙,O,
静者心自妙_4,158,4,left_top,data/images/KAI_p158_04.png,自,じ,楷書,,静者心自妙,O,
静者心自妙_5,158,5,left_middle,data/images/KAI_p158_05.png,妙,みょう,楷書,,静者心自妙,O,
昇平多楽事_1,159,1,right_top,data/images/KAI_p159_01.png,昇,のぼる,楷書,,昇平多楽事,O,
昇平多楽事_2,159,2,right_middle,data/images/KAI_p159_02.png,平,たいら,楷書,,昇平多楽事,O,
昇平多楽事_3,159,3,right_bottom,data/images/KAI_p159_03.png,多,た,楷書,,昇平多楽事,O,
昇平多楽事_4,159,4,left_top,data/images/KAI_p159_04.png,楽,らく,楷書,,昇平多楽事,O,
昇平多楽事_5,159,5,left_middle,data/images/KAI_p159_05.png,事,こと,楷書,,昇平多楽事,O,
太和呈景運_1,160,1,right_top,data/images/KAI_p160_01.png,太,た,楷書,,太和呈景運,O,
太和呈景運_2,160,2,right_middle,data/images/KAI_p160_02.png,和,わ,楷書,,太和呈景運,O,
太和呈景運_3,160,3,right_bottom,data/images/KAI_p160_03.png,呈,てい,楷書,,太和呈景運,O,
太和呈景運_4,160,4,left_top,data/images/KAI_p160_04.png,景,けい,楷書,,太和呈景運,O,
太和呈景運_5,160,5,left_middle,data/images/KAI_p160_05.png,運,うん,楷書,,太和呈景運,O,
非徳莫如勤_1,161,1,right_top,data/images/KAI_p161_01.png,非,ひ,楷書,,非徳莫如勤,X,
非徳莫如勤_2,161,2,right_middle,data/images/KAI_p161_02.png,徳,とく,楷書,,非徳莫如勤,X,
非徳莫如勤_3,161,3,right_bottom,data/images/KAI_p161_03.png,莫,ばく,楷書,,非徳莫如勤,X,
非徳莫如勤_4,161,4,left_top,data/images/KAI_p161_04.png,如,じょ,楷書,,非徳莫如勤,X,
非徳莫如勤_5,161,5,left_middle,data/images/KAI_p161_05.png,勤,つとむ,楷書,,非徳莫如勤,X,
新篁動清節_1,162,1,right_top,data/images/KAI_p162_01.png,新,しん,楷書,,新篁動清節,O,
新篁動清節_2,162,2,right_middle,data/images/KAI_p162_02.png,篁,たかむら,楷書,,新篁動清節,O,
新篁動清節_3,162,3,right_bottom,data/images/KAI_p162_03.png,動,どう,楷書,,新篁動清節,O,
新篁動清節_4,162,4,left_top,data/images/KAI_p162_04.png,清,きよし,楷書,,新篁動清節,O,
新篁動清節_5,162,5,left_middle,data/images/KAI_p162_05.png,節,ふし,楷書,,新篁動清節,O,
景色開芳菲_1,163,1,right_top,data/images/KAI_p163_01.png,景,けい,楷書,,景色開芳菲,X,
景色開芳菲_2,163,2,right_middle,data/images/KAI_p163_02.png,色,いろ,楷書,,景色開芳菲,X,
景色開芳菲_3,163,3,right_bottom,data/images/KAI_p163_03.png,開,かい,楷書,,景色開芳菲,X,
景色開芳菲_4,163,4,left_top,data/images/KAI_p163_04.png,芳,ほう,楷書,,景色開芳菲,X,
景色開芳菲_5,163,5,left_middle,data/images/KAI_p163_05.png,菲,ひ,楷書,,景色開芳菲,X,
寒燈竹屋間_1,164,1,right_top,data/images/KAI_p164_01.png,寒,かん,楷書,,寒燈竹屋間,X,
寒燈竹屋間_2,164,2,right_middle,data/images/KAI_p164_02.png,燈,とう,楷書,,寒燈竹屋間,X,
寒燈竹屋間_3,164,3,right_bottom,data/images/KAI_p164_03.png,竹,たけ,楷書,,寒燈竹屋間,X,
寒燈竹屋間_4,164,4,left_top,data/images/KAI_p164_04.png,屋,や,楷書,,寒燈竹屋間,X,
寒燈竹屋間_5,164,5,left_middle,data/images/KAI_p164_05.png,間,かん,楷書,,寒燈竹屋間,X,
茶烟永日香_1,165,1,right_top,data/images/KAI_p165_01.png,茶,ちゃ,楷書,,茶烟永日香,X,
茶烟永日香_2,165,2,right_middle,data/images/KAI_p165_02.png,烟,けむり,楷書,煙,茶烟永日香,X,
茶烟永日香_3,165,3,right_bottom,data/images/KAI_p165_03.png,永,えい,楷書,,茶烟永日香,X,
茶烟永日香_4,165,4,left_top,data/images/KAI_p165_04.png,日,にち,楷書,,茶烟永日香,X,
茶烟永日香_5,165,5,left_middle,data/images/KAI_p165_05.png,香,かおり,楷書,,茶烟永日香,X,
山意向秋多_1,166,1,right_top,data/images/KAI_p166_01.png,山,やま,楷書,,山意向秋多,O,
山意向秋多_2,166,2,right_middle,data/images/KAI_p166_02.png,意,い,楷書,,山意向秋多,O,
山意向秋多_3,166,3,right_bottom,data/images/KAI_p166_03.png,向,こう,楷書,,山意向秋多,O,
山意向秋多_4,166,4,left_top,data/images/KAI_p166_04.png,秋,あき,楷書,,山意向秋多,O,
山意向秋多_5,166,5,left_middle,data/images/KAI_p166_05.png,多,た,楷書,,山意向秋多,O,
芳春媚韶景_1,167,1,right_top,data/images/KAI_p167_01.png,芳,ほう,楷書,,芳春媚韶景,X,
芳春媚韶景_2,167,2,right_middle,data/images/KAI_p167_02.png,春,はる,楷書,,芳春媚韶景,X,
芳春媚韶景_3,167,3,right_bottom,data/images/KAI_p167_03.png,媚,び,楷書,,芳春媚韶景,X,
芳春媚韶景_4,167,4,left_top,data/images/KAI_p167_04.png,韶,しょう,楷書,,芳春媚韶景,X,
芳春媚韶景_5,167,5,left_middle,data/images/KAI_p167_05.png,景,けい,楷書,,芳春媚韶景,X,
暖日生花氣_1,168,1,right_top,data/images/KAI_p168_01.png,暖,だん,楷書,,暖日生花氣,X,
暖日生花氣_2,168,2,right_middle,data/images/KAI_p168_02.png,日,にち,楷書,,暖日生花氣,X,
暖日生花氣_3,168,3,right_bottom,data/images/KAI_p168_03.png,生,なま,楷書,,暖日生花氣,X,
暖日生花氣_4,168,4,left_top,data/images/KAI_p168_04.png,花,はな,楷書,,暖日生花氣,X,
暖日生花氣_5,168,5,left_middle,data/images/KAI_p168_05.png,氣,き,楷書,気,暖日生花氣,X,
青春迎淑景_1,169,1,right_top,data/images/KAI_p169_01.png,青,あお,楷書,,青春迎淑景,X,
青春迎淑景_2,169,2,right_middle,data/images/KAI_p169_02.png,春,はる,楷書,,青春迎淑景,X,
青春迎淑景_3,169,3,right_bottom,data/images/KAI_p169_03.png,迎,げい,楷書,,青春迎淑景,X,
青春迎淑景_4,169,4,left_top,data/images/KAI_p169_04.png,淑,しゅく,楷書,,青春迎淑景,X,
青春迎淑景_5,169,5,left_middle,data/images/KAI_p169_05.png,景,けい,楷書,,青春迎淑景,X,
保合播春風_1,170,1,right_top,data/images/KAI_p170_01.png,保,ほ,楷書,,保合播春風,O,
保合播春風_2,170,2,right_middle,data/images/KAI_p170_02.png,合,ごう,楷書,,保合播春風,O,
保合播春風_3,170,3,right_bottom,data/images/KAI_p170_03.png,播,ばん,楷書,,保合播春風,O,
保合播春風_4,170,4,left_top,data/images/KAI_p170_04.png,春,はる,楷書,,保合播春風,O,
保合播春風_5,170,5,left_middle,data/images/KAI_p170_05.png,風,かぜ,楷書,,保合播春風,O,
春風秀芳草_1,171,1,right_top,data/images/KAI_p171_01.png,春,はる,楷書,,春風秀芳草,O,
春風秀芳草_2,171,2,right_middle,data/images/KAI_p171_02.png,風,かぜ,楷書,,春風秀芳草,O,
春風秀芳草_3,171,3,right_bottom,data/images/KAI_p171_03.png,秀,しゅう,楷書,,春風秀芳草,O,
春風秀芳草_4,171,4,left_top,data/images/KAI_p171_04.png,芳,ほう,楷書,,春風秀芳草,O,
春風秀芳草_5,171,5,left_middle,data/images/KAI_p171_05.png,草,くさ,楷書,,春風秀芳草,O,
春風秀芳草_1,172,1,right_top,data/images/KAI_p172_01.png,春,はる,楷書,,春風秀芳草,O,
春風秀芳草_2,172,2,right_middle,data/images/KAI_p172_02.png,風,かぜ,楷書,,春風秀芳草,O,
春風秀芳草_3,172,3,right_bottom,data/images/KAI_p172_03.png,秀,しゅう,楷書,,春風秀芳草,O,
春風秀芳草_4,172,4,left_top,data/images/KAI_p172_04.png,芳,ほう,楷書,,春風秀芳草,O,
春風秀芳草_5,172,5,left_middle,data/images/KAI_p172_05.png,草,くさ,楷書,,春風秀芳草,O,
和気作新年_1,173,1,right_top,data/images/KAI_p173_01.png,和,わ,楷書,,和気作新年,X,
和気作新年_2,173,2,right_middle,data/images/KAI_p173_02.png,気,き,楷書,,和気作新年,X,
和気作新年_3,173,3,right_bottom,data/images/KAI_p173_03.png,作,さく,楷書,,和気作新年,X,
和気作新年_4,173,4,left_top,data/images/KAI_p173_04.png,新,しん,楷書,,和気作新年,X,
和気作新年_5,173,5,left_middle,data/images/KAI_p173_05.png,年,ねん,楷書,,和気作新年,X,
